p	2048	32768
a	66	25	43
a	66	26	31
a	66	28	31
a	66	32	66
a	66	33	19
a	66	36	10
a	66	40	95
a	66	42	31
a	66	44	28
a	66	47	29
a	66	65	67
a	66	73	40
a	66	77	40
a	66	98	34
a	66	101	67
a	66	116	4
a	66	128	54
a	66	134	64
a	66	256	90
a	66	257	88
a	66	264	43
a	66	272	48
a	66	313	53
a	66	336	39
a	66	384	77
a	66	513	92
a	66	524	85
a	66	545	21
a	66	548	71
a	66	553	84
a	66	644	47
a	66	1024	38
a	66	1025	21
a	66	1026	50
a	66	1027	33
a	66	1028	70
a	66	1032	53
a	66	1036	5
a	66	1037	4
a	66	1039	39
a	66	1040	34
a	66	1044	12
a	66	1056	52
a	66	1060	48
a	66	1061	48
a	66	1064	87
a	66	1096	16
a	66	1105	81
a	66	1113	52
a	66	1117	94
a	66	1124	42
a	66	1129	24
a	66	1184	38
a	66	1248	89
a	66	1262	69
a	66	1284	66
a	66	1297	56
a	66	1312	4
a	66	1318	85
a	66	1325	67
a	66	1537	64
a	66	1545	100
a	66	1572	10
a	66	1573	85
a	66	1577	89
a	66	1604	93
a	66	1608	53
a	66	1697	84
a	66	1816	46
a	67	0	94
a	67	4	39
a	67	6	70
a	67	8	36
a	67	14	46
a	67	36	68
a	67	40	61
a	67	44	73
a	67	64	8
a	67	65	92
a	67	68	41
a	67	84	73
a	67	100	49
a	67	101	27
a	67	132	54
a	67	133	84
a	67	164	48
a	67	224	18
a	67	225	55
a	67	257	63
a	67	264	99
a	67	288	23
a	67	464	84
a	67	513	47
a	67	516	32
a	67	544	69
a	67	648	45
a	67	1024	72
a	67	1025	10
a	67	1026	37
a	67	1028	23
a	67	1032	39
a	67	1033	21
a	67	1035	64
a	67	1037	27
a	67	1044	50
a	67	1060	75
a	67	1088	39
a	67	1092	21
a	67	1096	76
a	67	1122	81
a	67	1188	99
a	67	1224	26
a	67	1282	11
a	67	1288	25
a	67	1296	41
a	67	1298	9
a	67	1356	49
a	67	1390	77
a	67	1412	73
a	67	1537	11
a	67	1568	3
a	67	1608	56
a	67	1612	28
a	67	1736	81
a	67	1793	92
a	68	0	92
a	68	1	20
a	68	2	46
a	68	5	5
a	68	6	80
a	68	7	3
a	68	8	32
a	68	9	62
a	68	11	78
a	68	20	27
a	68	25	87
a	68	26	5
a	68	30	39
a	68	32	97
a	68	33	96
a	68	36	72
a	68	39	42
a	68	40	67
a	68	64	20
a	68	66	12
a	68	72	19
a	68	73	87
a	68	80	6
a	68	92	97
a	68	132	9
a	68	256	29
a	68	261	81
a	68	262	59
a	68	269	17
a	68	352	32
a	68	358	85
a	68	524	97
a	68	545	68
a	68	640	14
a	68	769	91
a	68	771	40
a	68	835	51
a	68	1024	1
a	68	1025	75
a	68	1026	78
a	68	1028	74
a	68	1031	64
a	68	1032	33
a	68	1034	72
a	68	1036	51
a	68	1037	41
a	68	1056	48
a	68	1057	45
a	68	1059	71
a	68	1062	2
a	68	1065	47
a	68	1066	64
a	68	1088	61
a	68	1089	71
a	68	1098	92
a	68	1100	89
a	68	1105	90
a	68	1156	96
a	68	1184	53
a	68	1283	59
a	68	1284	57
a	68	1313	35
a	68	1317	21
a	68	1412	92
a	68	1536	68
a	68	1539	92
a	68	1568	25
a	68	1570	33
a	68	1598	99
a	68	1601	55
a	68	1610	7
a	69	0	76
a	69	1	95
a	69	4	30
a	69	6	58
a	69	8	68
a	69	9	81
a	69	34	40
a	69	41	90
a	69	47	3
a	69	60	100
a	69	64	5
a	69	68	2
a	69	90	29
a	69	103	45
a	69	120	31
a	69	192	36
a	69	256	76
a	69	258	21
a	69	260	8
a	69	276	25
a	69	292	75
a	69	348	48
a	69	554	77
a	69	888	64
a	69	1024	100
a	69	1028	80
a	69	1038	10
a	69	1049	31
a	69	1052	93
a	69	1056	36
a	69	1058	59
a	69	1060	76
a	69	1094	42
a	69	1096	82
a	69	1113	35
a	69	1176	62
a	69	1290	87
a	69	1302	71
a	69	1546	34
a	70	0	96
a	70	7	83
a	70	13	9
a	70	68	60
a	70	129	25
a	70	137	21
a	70	526	65
a	70	769	80
a	70	1040	93
a	70	1132	74
a	70	1536	15
a	70	1693	15
a	71	0	63
a	71	24	60
a	71	26	30
a	71	36	62
a	71	57	19
a	71	104	37
a	71	132	44
a	71	193	80
a	71	288	2
a	71	1024	99
a	71	1025	38
a	71	1027	76
a	71	1096	88
a	71	1152	87
a	71	1824	24
a	71	1856	41
a	72	0	80
a	72	1	71
a	72	3	91
a	72	4	99
a	72	5	66
a	72	8	52
a	72	9	27
a	72	10	71
a	72	11	61
a	72	29	28
a	72	32	79
a	72	33	98
a	72	35	16
a	72	36	60
a	72	37	98
a	72	38	91
a	72	44	43
a	72	64	41
a	72	65	75
a	72	68	69
a	72	96	46
a	72	97	52
a	72	101	81
a	72	108	66
a	72	118	69
a	72	128	16
a	72	132	81
a	72	134	69
a	72	135	68
a	72	136	83
a	72	145	87
a	72	160	61
a	72	193	97
a	72	256	3
a	72	257	47
a	72	264	47
a	72	272	88
a	72	276	34
a	72	296	32
a	72	322	30
a	72	385	98
a	72	386	80
a	72	394	13
a	72	396	69
a	72	524	45
a	72	546	5
a	72	548	84
a	72	576	24
a	72	640	86
a	72	774	27
a	72	868	87
a	72	1024	47
a	72	1025	92
a	72	1026	52
a	72	1028	89
a	72	1029	20
a	72	1031	41
a	72	1032	79
a	72	1033	5
a	72	1037	75
a	72	1038	71
a	72	1042	3
a	72	1043	61
a	72	1044	30
a	72	1056	64
a	72	1057	80
a	72	1080	42
a	72	1092	26
a	72	1097	73
a	72	1099	86
a	72	1120	85
a	72	1252	12
a	72	1280	27
a	72	1281	27
a	72	1284	57
a	72	1285	80
a	72	1290	75
a	72	1296	41
a	72	1313	31
a	72	1315	96
a	72	1316	80
a	72	1344	33
a	72	1346	34
a	72	1349	76
a	72	1388	34
a	72	1454	38
a	72	1536	57
a	72	1540	41
a	72	1573	29
a	72	1858	8
a	72	1894	18
a	73	0	66
a	73	1	70
a	73	2	74
a	73	4	13
a	73	14	38
a	73	20	78
a	73	32	77
a	73	36	43
a	73	37	55
a	73	40	89
a	73	64	23
a	73	67	63
a	73	70	83
a	73	78	49
a	73	98	89
a	73	128	34
a	73	130	88
a	73	136	62
a	73	232	97
a	73	256	17
a	73	290	69
a	73	336	56
a	73	418	59
a	73	514	85
a	73	524	12
a	73	526	35
a	73	548	72
a	73	704	18
a	73	1024	58
a	73	1026	22
a	73	1028	63
a	73	1029	24
a	73	1035	49
a	73	1044	68
a	73	1048	20
a	73	1056	90
a	73	1058	91
a	73	1060	38
a	73	1064	78
a	73	1065	20
a	73	1088	55
a	73	1089	33
a	73	1096	58
a	73	1098	20
a	73	1104	25
a	73	1124	39
a	73	1152	100
a	73	1280	31
a	73	1281	54
a	73	1284	20
a	73	1286	60
a	73	1344	65
a	73	1347	29
a	73	1409	55
a	73	1538	45
a	73	1568	74
a	73	1600	78
a	73	1828	20
a	74	1	84
a	74	4	54
a	74	6	11
a	74	8	16
a	74	12	53
a	74	40	96
a	74	99	38
a	74	129	87
a	74	161	97
a	74	256	62
a	74	266	51
a	74	516	89
a	74	544	48
a	74	624	40
a	74	644	86
a	74	712	21
a	74	768	93
a	74	1024	2
a	74	1025	74
a	74	1036	46
a	74	1088	42
a	74	1093	38
a	74	1120	71
a	74	1168	14
a	74	1281	82
a	74	1350	15
a	74	1549	78
a	74	1553	56
a	74	1568	12
a	75	0	66
a	75	4	100
a	75	5	64
a	75	8	90
a	75	20	63
a	75	26	32
a	75	37	78
a	75	66	61
a	75	104	36
a	75	112	79
a	75	228	75
a	75	324	86
a	75	653	8
a	75	1056	32
a	75	1184	47
a	75	1226	62
a	75	1473	67
a	76	0	8
a	76	2	60
a	76	35	34
a	76	66	95
a	76	68	88
a	76	82	25
a	76	137	2
a	76	257	6
a	76	259	74
a	76	333	75
a	76	524	7
a	76	536	59
a	76	579	73
a	76	1024	12
a	76	1025	55
a	76	1026	62
a	76	1057	72
a	76	1066	8
a	76	1094	40
a	76	1096	28
a	76	1152	68
a	76	1283	85
a	76	1290	51
a	76	1382	14
a	76	1441	89
a	77	4	5
a	77	8	94
a	77	10	60
a	77	32	98
a	77	98	35
a	77	128	40
a	77	204	33
a	77	256	84
a	77	258	51
a	77	272	72
a	77	344	5
a	77	640	10
a	77	1038	73
a	77	1044	85
a	77	1056	87
a	77	1070	34
a	77	1088	85
a	77	1102	76
a	77	1280	65
a	77	1313	93
a	77	1545	18
a	78	262	86
a	78	1072	24
a	79	32	63
a	79	66	12
a	79	162	76
a	79	256	8
a	79	1028	25
a	79	1284	52
a	79	1700	32
a	80	0	96
a	80	1	24
a	80	2	73
a	80	4	26
a	80	5	62
a	80	8	39
a	80	9	86
a	80	11	46
a	80	18	34
a	80	22	84
a	80	30	81
a	80	32	100
a	80	36	55
a	80	42	67
a	80	45	62
a	80	46	70
a	80	49	65
a	80	52	86
a	80	64	84
a	80	79	24
a	80	86	89
a	80	132	68
a	80	260	7
a	80	272	58
a	80	275	50
a	80	280	40
a	80	282	91
a	80	287	69
a	80	290	85
a	80	340	89
a	80	520	40
a	80	545	55
a	80	546	52
a	80	555	8
a	80	576	30
a	80	584	49
a	80	1024	78
a	80	1025	61
a	80	1028	3
a	80	1029	93
a	80	1030	2
a	80	1031	10
a	80	1032	31
a	80	1035	69
a	80	1040	76
a	80	1044	76
a	80	1049	67
a	80	1050	49
a	80	1052	92
a	80	1056	75
a	80	1058	5
a	80	1060	80
a	80	1064	67
a	80	1065	12
a	80	1070	91
a	80	1072	2
a	80	1073	35
a	80	1088	77
a	80	1091	58
a	80	1095	52
a	80	1096	86
a	80	1097	37
a	80	1101	44
a	80	1125	84
a	80	1164	80
a	80	1192	33
a	80	1285	89
a	80	1296	55
a	80	1297	16
a	80	1314	90
a	80	1323	67
a	80	1344	32
a	80	1401	29
a	80	1418	35
a	80	1542	72
a	80	1554	59
a	80	1578	26
a	80	1600	73
a	80	1624	9
a	80	1792	58
a	80	1956	80
a	81	0	13
a	81	2	4
a	81	4	3
a	81	5	83
a	81	6	30
a	81	8	17
a	81	11	62
a	81	16	6
a	81	25	81
a	81	33	8
a	81	38	52
a	81	55	87
a	81	64	33
a	81	66	5
a	81	80	64
a	81	83	78
a	81	88	30
a	81	100	17
a	81	105	100
a	81	130	4
a	81	140	72
a	81	262	29
a	81	292	64
a	81	310	43
a	81	320	39
a	81	532	65
a	81	586	11
a	81	676	36
a	81	743	46
a	81	744	11
a	81	1029	14
a	81	1030	14
a	81	1032	80
a	81	1035	60
a	81	1040	9
a	81	1042	73
a	81	1046	78
a	81	1065	41
a	81	1068	94
a	81	1088	89
a	81	1090	63
a	81	1220	66
a	81	1360	25
a	81	1408	80
a	81	1548	89
a	81	1573	35
a	81	1578	78
a	81	1812	77
a	81	1841	100
a	82	0	71
a	82	4	33
a	82	9	18
a	82	29	8
a	82	32	50
a	82	40	31
a	82	66	5
a	82	69	65
a	82	72	62
a	82	105	60
a	82	109	58
a	82	148	38
a	82	256	74
a	82	257	72
a	82	260	4
a	82	393	64
a	82	608	77
a	82	1024	82
a	82	1025	85
a	82	1028	32
a	82	1029	28
a	82	1036	31
a	82	1037	79
a	82	1040	40
a	82	1048	47
a	82	1052	19
a	82	1078	5
a	82	1152	8
a	82	1217	85
a	82	1301	26
a	82	1546	73
a	82	1570	11
a	82	1572	3
a	82	1576	33
a	83	2	47
a	83	24	13
a	83	28	66
a	83	72	91
a	83	96	5
a	83	128	99
a	83	514	38
a	83	672	6
a	83	781	88
a	83	1032	43
a	83	1040	5
a	83	1060	40
a	83	1088	31
a	83	1128	16
a	83	1164	17
a	83	1285	63
a	83	1300	51
a	83	1312	88
a	83	1344	50
a	83	1384	17
a	83	1413	64
a	83	1544	96
a	84	0	20
a	84	1	83
a	84	4	22
a	84	9	11
a	84	11	19
a	84	22	52
a	84	35	93
a	84	48	71
a	84	73	16
a	84	163	41
a	84	420	65
a	84	515	65
a	84	616	16
a	84	1024	44
a	84	1033	100
a	84	1050	59
a	84	1069	94
a	84	1088	73
a	84	1125	10
a	84	1197	75
a	85	0	17
a	85	34	99
a	85	260	72
a	85	1092	61
a	85	1424	29
a	85	1460	55
a	86	0	20
a	86	16	93
a	86	36	19
a	86	265	74
a	86	521	4
a	86	1128	50
a	86	1552	48
a	87	64	52
a	87	72	67
a	87	108	74
a	87	1032	3
a	88	0	45
a	88	1	67
a	88	2	88
a	88	4	74
a	88	9	87
a	88	12	61
a	88	13	18
a	88	37	16
a	88	40	100
a	88	41	83
a	88	49	34
a	88	90	85
a	88	109	82
a	88	135	52
a	88	162	3
a	88	165	2
a	88	168	44
a	88	196	37
a	88	198	63
a	88	352	92
a	88	390	58
a	88	574	54
a	88	584	16
a	88	1025	85
a	88	1026	72
a	88	1064	51
a	88	1136	64
a	88	1223	84
a	88	1284	99
a	88	1287	28
a	88	1378	25
a	88	1544	78
a	88	1553	36
a	88	1555	86
a	88	1600	9
a	88	1712	67
a	89	4	69
a	89	6	72
a	89	8	53
a	89	26	91
a	89	38	85
a	89	44	4
a	89	66	84
a	89	160	28
a	89	224	48
a	89	293	63
a	89	320	47
a	89	436	51
a	89	516	11
a	89	1056	4
a	89	1088	50
a	89	1092	36
a	89	1616	29
a	89	1641	67
a	90	1	13
a	90	24	43
a	90	66	86
a	90	293	97
a	90	385	60
a	90	529	4
a	90	1061	83
a	90	1068	77
a	90	1088	76
a	90	1280	95
a	90	1281	70
a	90	1320	11
a	90	1382	15
a	90	1614	36
a	91	18	47
a	91	49	52
a	91	256	34
a	91	396	69
a	91	1026	31
a	91	1040	89
a	91	1048	37
a	92	2	58
a	92	5	15
a	92	19	33
a	92	356	82
a	92	579	68
a	92	1030	53
a	92	1038	11
a	92	1051	58
a	92	1281	85
a	92	1734	59
a	93	16	17
a	93	70	60
a	93	210	27
a	93	304	45
a	93	1060	26
a	93	1106	39
a	94	0	39
a	94	20	28
a	94	141	67
a	94	387	63
a	94	1152	44
a	96	0	70
a	96	1	32
a	96	2	58
a	96	3	88
a	96	4	35
a	96	5	3
a	96	6	13
a	96	8	21
a	96	9	52
a	96	14	21
a	96	17	60
a	96	20	8
a	96	21	88
a	96	25	43
a	96	32	2
a	96	33	30
a	96	38	29
a	96	40	68
a	96	41	54
a	96	42	20
a	96	44	96
a	96	47	50
a	96	52	17
a	96	54	77
a	96	68	79
a	96	70	94
a	96	75	33
a	96	76	50
a	96	79	54
a	96	97	64
a	96	100	37
a	96	102	85
a	96	103	68
a	96	109	70
a	96	128	62
a	96	129	44
a	96	131	15
a	96	133	43
a	96	135	61
a	96	136	60
a	96	137	6
a	96	157	87
a	96	171	87
a	96	193	61
a	96	196	66
a	96	197	18
a	96	208	85
a	96	256	89
a	96	258	47
a	96	281	14
a	96	282	48
a	96	288	81
a	96	320	17
a	96	334	25
a	96	337	31
a	96	354	11
a	96	460	70
a	96	512	49
a	96	514	78
a	96	516	84
a	96	521	10
a	96	523	54
a	96	525	7
a	96	544	27
a	96	556	44
a	96	576	17
a	96	590	83
a	96	593	91
a	96	608	30
a	96	614	38
a	96	642	36
a	96	669	2
a	96	845	29
a	96	1024	5
a	96	1026	56
a	96	1027	62
a	96	1028	78
a	96	1029	32
a	96	1030	68
a	96	1033	68
a	96	1034	24
a	96	1036	85
a	96	1037	14
a	96	1040	27
a	96	1044	29
a	96	1052	81
a	96	1053	4
a	96	1056	46
a	96	1057	78
a	96	1058	44
a	96	1060	50
a	96	1065	46
a	96	1066	35
a	96	1067	67
a	96	1069	1
a	96	1070	46
a	96	1088	23
a	96	1101	25
a	96	1112	17
a	96	1122	35
a	96	1133	49
a	96	1280	7
a	96	1281	80
a	96	1282	42
a	96	1284	99
a	96	1285	26
a	96	1292	8
a	96	1346	11
a	96	1356	10
a	96	1424	43
a	96	1536	35
a	96	1537	100
a	96	1538	23
a	96	1539	89
a	96	1562	1
a	96	1576	11
a	96	1676	64
a	96	1824	44
a	96	1857	90
a	96	1866	49
a	97	0	38
a	97	2	61
a	97	6	56
a	97	8	99
a	97	18	65
a	97	20	21
a	97	24	63
a	97	32	61
a	97	34	4
a	97	38	83
a	97	46	95
a	97	52	40
a	97	56	35
a	97	61	78
a	97	71	94
a	97	74	44
a	97	78	10
a	97	84	30
a	97	132	23
a	97	134	67
a	97	136	16
a	97	139	57
a	97	260	94
a	97	270	57
a	97	272	84
a	97	282	57
a	97	288	88
a	97	299	12
a	97	396	19
a	97	512	53
a	97	516	61
a	97	519	89
a	97	612	30
a	97	779	49
a	97	841	9
a	97	896	64
a	97	1024	69
a	97	1026	78
a	97	1028	92
a	97	1032	65
a	97	1033	35
a	97	1036	9
a	97	1044	18
a	97	1055	64
a	97	1056	16
a	97	1058	99
a	97	1068	58
a	97	1090	17
a	97	1092	33
a	97	1129	65
a	97	1280	12
a	97	1281	79
a	97	1284	75
a	97	1344	96
a	97	1348	36
a	97	1350	86
a	97	1536	59
a	97	1538	63
a	97	1544	33
a	97	1546	95
a	97	1571	48
a	97	1578	96
a	97	1596	79
a	97	1698	77
a	97	1892	46
a	98	0	89
a	98	1	25
a	98	2	85
a	98	4	70
a	98	5	52
a	98	8	78
a	98	21	25
a	98	32	41
a	98	37	21
a	98	40	90
a	98	45	48
a	98	66	45
a	98	76	66
a	98	128	11
a	98	292	9
a	98	304	81
a	98	348	47
a	98	616	29
a	98	673	18
a	98	896	92
a	98	1037	31
a	98	1046	42
a	98	1056	39
a	98	1057	13
a	98	1090	38
a	98	1092	86
a	98	1098	52
a	98	1122	74
a	98	1132	77
a	98	1155	59
a	98	1164	31
a	98	1165	59
a	98	1280	59
a	98	1360	24
a	98	1376	61
a	98	1437	88
a	98	1541	38
a	98	1548	23
a	98	1549	14
a	98	1608	89
a	98	1797	69
a	99	0	19
a	99	2	66
a	99	8	4
a	99	32	91
a	99	128	43
a	99	162	75
a	99	260	80
a	99	517	20
a	99	518	60
a	99	584	81
a	99	1024	2
a	99	1026	14
a	99	1029	45
a	99	1049	45
a	99	1062	53
a	99	1088	51
a	99	1094	76
a	99	1100	98
a	99	1345	38
a	99	1352	48
a	99	1536	64
a	99	1537	75
a	99	1548	83
a	99	1668	41
a	99	1672	61
a	100	0	52
a	100	2	75
a	100	33	80
a	100	41	88
a	100	43	15
a	100	72	95
a	100	129	71
a	100	137	80
a	100	146	10
a	100	234	4
a	100	265	2
a	100	320	96
a	100	515	76
a	100	529	5
a	100	578	64
a	100	1026	62
a	100	1029	24
a	100	1032	37
a	100	1034	48
a	100	1092	95
a	100	1108	40
a	100	1280	68
a	100	1284	64
a	100	1305	99
a	100	1320	37
a	100	1536	18
a	100	1538	77
a	100	1540	83
a	100	1609	10
a	100	1736	13
a	100	1805	10
a	100	1825	62
a	101	0	76
a	101	6	40
a	101	8	5
a	101	64	85
a	101	133	17
a	101	256	52
a	101	286	74
a	101	358	23
a	101	448	32
a	101	520	82
a	101	586	7
a	101	1024	35
a	101	1030	83
a	101	1039	1
a	101	1063	87
a	101	1287	95
a	102	11	90
a	102	32	54
a	102	271	51
a	102	544	96
a	102	961	99
a	102	1024	52
a	102	1025	10
a	102	1028	51
a	102	1040	2
a	102	1129	81
a	102	1574	84
a	102	1860	88
a	103	514	44
a	103	522	18
a	103	1129	10
a	104	1	53
a	104	2	2
a	104	3	22
a	104	5	87
a	104	33	78
a	104	37	80
a	104	48	27
a	104	51	90
a	104	97	62
a	104	116	38
a	104	129	8
a	104	132	66
a	104	133	40
a	104	256	73
a	104	261	30
a	104	552	2
a	104	849	54
a	104	865	47
a	104	1024	3
a	104	1025	22
a	104	1026	78
a	104	1028	71
a	104	1029	84
a	104	1031	85
a	104	1032	68
a	104	1033	45
a	104	1042	59
a	104	1070	34
a	104	1088	71
a	104	1094	88
a	104	1104	16
a	104	1157	16
a	104	1295	35
a	104	1303	65
a	104	1317	22
a	104	1413	53
a	104	1537	86
a	104	1540	43
a	104	1728	72
a	104	1729	34
a	104	1797	18
a	105	4	31
a	105	6	73
a	105	8	87
a	105	16	14
a	105	36	30
a	105	37	99
a	105	38	47
a	105	68	9
a	105	80	20
a	105	82	71
a	105	256	45
a	105	577	83
a	105	1024	80
a	105	1027	17
a	105	1028	54
a	105	1036	21
a	105	1038	77
a	105	1056	45
a	105	1064	73
a	105	1072	11
a	105	1089	99
a	105	1105	2
a	105	1106	38
a	105	1120	40
a	105	1313	83
a	105	1349	35
a	105	1546	75
a	105	1568	46
a	105	1632	82
a	106	1	11
a	106	4	84
a	106	13	47
a	106	32	97
a	106	33	1
a	106	41	91
a	106	64	47
a	106	256	45
a	106	290	56
a	106	513	31
a	106	644	94
a	106	1024	29
a	106	1025	27
a	106	1028	48
a	106	1030	8
a	106	1040	57
a	106	1061	17
a	106	1088	75
a	106	1089	51
a	106	1092	67
a	106	1284	90
a	107	1	70
a	107	4	42
a	107	34	36
a	107	73	49
a	107	113	47
a	107	128	8
a	107	164	68
a	107	276	49
a	107	1024	42
a	107	1029	18
a	107	1536	51
a	107	1601	85
a	108	2	19
a	108	21	8
a	108	33	85
a	108	304	77
a	108	1028	84
a	108	1029	13
a	108	1032	50
a	108	1097	98
a	108	1152	95
a	108	1316	82
a	109	24	45
a	109	64	13
a	109	85	48
a	109	142	73
a	109	258	6
a	109	288	95
a	109	1152	10
a	109	1328	2
a	110	1	38
a	110	41	11
a	110	64	2
a	110	1104	46
a	110	1562	72
a	111	512	40
a	111	1249	51
a	112	0	78
a	112	1	57
a	112	2	16
a	112	13	92
a	112	16	46
a	112	20	71
a	112	21	41
a	112	27	79
a	112	36	31
a	112	64	30
a	112	89	80
a	112	136	56
a	112	257	9
a	112	290	19
a	112	302	64
a	112	320	41
a	112	326	49
a	112	362	33
a	112	387	92
a	112	520	39
a	112	546	82
a	112	580	8
a	112	592	39
a	112	1024	49
a	112	1030	90
a	112	1033	43
a	112	1036	50
a	112	1046	31
a	112	1047	64
a	112	1054	47
a	112	1057	71
a	112	1058	86
a	112	1060	96
a	112	1064	10
a	112	1088	49
a	112	1117	78
a	112	1120	94
a	112	1153	77
a	112	1393	8
a	112	1413	8
a	112	1538	14
a	112	1560	96
a	112	1798	50
a	113	0	41
a	113	3	83
a	113	16	65
a	113	41	38
a	113	52	43
a	113	148	39
a	113	258	80
a	113	482	92
a	113	512	98
a	113	1024	59
a	113	1026	47
a	113	1058	82
a	113	1069	54
a	113	1125	31
a	113	1136	54
a	113	1153	45
a	113	1164	71
a	113	1280	20
a	113	1284	80
a	113	1298	14
a	113	1570	24
a	113	1580	8
a	114	33	42
a	114	65	23
a	114	201	36
a	114	320	46
a	114	768	7
a	114	1029	25
a	114	1034	46
a	114	1065	26
a	114	1088	69
a	114	1096	24
a	115	4	25
a	115	96	3
a	115	344	43
a	115	580	85
a	115	803	4
a	115	1569	3
a	116	11	67
a	116	228	34
a	116	1032	22
a	116	1075	79
a	116	1096	50
a	116	1368	2
a	116	1544	79
a	117	0	44
a	117	528	34
a	117	1037	64
a	118	280	44
a	118	1033	26
a	118	1136	27
a	119	1060	58
a	119	1292	34
a	120	4	31
a	120	32	62
a	120	33	38
a	120	68	87
a	120	96	37
a	120	134	77
a	120	288	8
a	120	344	34
a	120	1024	7
a	120	1280	23
a	120	1282	97
a	120	1556	10
a	121	2	89
a	121	32	78
a	121	36	44
a	121	50	23
a	121	84	59
a	121	130	30
a	121	518	1
a	121	1040	17
a	122	252	76
a	122	1025	18
a	122	1026	58
a	122	1029	50
a	122	1156	87
a	122	1158	40
a	123	0	65
a	123	136	64
a	123	1028	13
a	124	13	21
a	124	34	98
a	124	50	50
a	124	1155	16
a	124	1871	33
a	125	0	27
a	125	1	61
a	126	100	60
a	126	1128	72
a	127	12	21
a	128	0	10
a	128	1	97
a	128	2	26
a	128	3	93
a	128	4	14
a	128	5	48
a	128	6	41
a	128	7	67
a	128	8	6
a	128	9	93
a	128	11	28
a	128	12	69
a	128	13	76
a	128	16	64
a	128	17	26
a	128	18	15
a	128	19	18
a	128	22	54
a	128	25	47
a	128	26	6
a	128	32	86
a	128	33	30
a	128	34	34
a	128	36	75
a	128	37	41
a	128	39	25
a	128	40	80
a	128	42	81
a	128	47	76
a	128	48	91
a	128	53	24
a	128	64	69
a	128	65	79
a	128	66	7
a	128	68	67
a	128	69	1
a	128	74	100
a	128	76	77
a	128	77	42
a	128	79	86
a	128	81	16
a	128	92	66
a	128	98	45
a	128	100	47
a	128	101	40
a	128	129	79
a	128	130	55
a	128	131	19
a	128	132	7
a	128	133	6
a	128	134	28
a	128	135	70
a	128	136	18
a	128	137	49
a	128	138	77
a	128	140	7
a	128	141	40
a	128	145	12
a	128	146	14
a	128	148	52
a	128	152	62
a	128	160	26
a	128	162	64
a	128	163	71
a	128	168	78
a	128	169	55
a	128	172	30
a	128	173	100
a	128	174	52
a	128	192	88
a	128	193	29
a	128	196	10
a	128	199	53
a	128	201	38
a	128	203	91
a	128	225	34
a	128	227	64
a	128	238	15
a	128	244	28
a	128	256	61
a	128	257	69
a	128	258	10
a	128	259	74
a	128	260	34
a	128	261	15
a	128	264	62
a	128	288	7
a	128	289	96
a	128	294	9
a	128	304	10
a	128	320	72
a	128	326	89
a	128	329	69
a	128	332	48
a	128	352	5
a	128	353	23
a	128	384	41
a	128	385	87
a	128	386	50
a	128	388	34
a	128	390	66
a	128	393	81
a	128	420	28
a	128	423	58
a	128	427	49
a	128	448	72
a	128	457	95
a	128	480	26
a	128	512	55
a	128	513	11
a	128	516	10
a	128	518	46
a	128	520	88
a	128	549	4
a	128	553	38
a	128	578	41
a	128	581	51
a	128	584	45
a	128	642	84
a	128	648	14
a	128	673	81
a	128	676	51
a	128	709	50
a	128	736	3
a	128	770	60
a	128	775	27
a	128	776	30
a	128	808	2
a	128	842	6
a	128	864	60
a	128	881	59
a	128	896	7
a	128	898	22
a	128	906	11
a	128	1024	100
a	128	1025	95
a	128	1027	100
a	128	1028	38
a	128	1029	84
a	128	1030	80
a	128	1032	99
a	128	1033	62
a	128	1034	69
a	128	1035	17
a	128	1036	16
a	128	1038	90
a	128	1039	91
a	128	1044	23
a	128	1048	77
a	128	1056	93
a	128	1057	6
a	128	1058	83
a	128	1059	21
a	128	1060	3
a	128	1061	95
a	128	1064	62
a	128	1065	10
a	128	1066	17
a	128	1069	28
a	128	1076	23
a	128	1084	3
a	128	1088	97
a	128	1089	43
a	128	1091	84
a	128	1092	80
a	128	1094	84
a	128	1095	19
a	128	1098	32
a	128	1101	70
a	128	1104	38
a	128	1112	67
a	128	1120	15
a	128	1126	99
a	128	1128	21
a	128	1152	16
a	128	1153	66
a	128	1154	69
a	128	1155	14
a	128	1156	34
a	128	1157	44
a	128	1158	97
a	128	1160	24
a	128	1161	20
a	128	1162	1
a	128	1163	88
a	128	1164	6
a	128	1166	19
a	128	1168	67
a	128	1169	17
a	128	1184	63
a	128	1185	98
a	128	1188	54
a	128	1190	2
a	128	1192	28
a	128	1193	11
a	128	1195	24
a	128	1196	20
a	128	1200	26
a	128	1216	65
a	128	1228	21
a	128	1229	19
a	128	1250	13
a	128	1252	51
a	128	1253	75
a	128	1280	75
a	128	1281	88
a	128	1283	4
a	128	1285	65
a	128	1286	63
a	128	1288	18
a	128	1289	23
a	128	1290	97
a	128	1296	64
a	128	1297	8
a	128	1300	72
a	128	1304	80
a	128	1306	45
a	128	1307	67
a	128	1312	87
a	128	1325	13
a	128	1336	88
a	128	1345	25
a	128	1348	45
a	128	1349	36
a	128	1357	98
a	128	1369	79
a	128	1376	66
a	128	1385	20
a	128	1408	98
a	128	1416	18
a	128	1420	58
a	128	1422	62
a	128	1426	7
a	128	1434	7
a	128	1455	62
a	128	1469	37
a	128	1536	27
a	128	1537	51
a	128	1539	92
a	128	1540	27
a	128	1542	78
a	128	1564	18
a	128	1568	69
a	128	1572	65
